Eccentricity,Luminosity(1),Luminosity(2),Mass(1),Mass(2),Pulsar_Mag_Field(1),Pulsar_Mag_Field(2),Pulsar_Spin_Freq(1),Pulsar_Spin_Freq(2),Radius(1),Radius(2),SemiMajorAxis,Teff(1),Teff(2),Age,Type(1),Type(2)
0.0,0.04649734002175921,0.04496358094365973,0.44319877664747803,0.4388466441293416,0.0,0.0,0.0,0.0,0.39712822456406277,0.3934861587364037,10.72415888503048,4257.642453445549,4241.583591088953,10529.15572921524,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.0046472222517152315,0.0015555194826727783,0.14935049833410646,0.10341380872834727,0.0,0.0,0.0,0.0,0.17129710656977362,0.11813649900779888,18.65558017068598,3645.0281329899585,3338.522850313968,10576.656199166491,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.011949172899911585,0.0032129442971461104,0.23495701694729437,0.13004311082424475,0.0,0.0,0.0,0.0,0.24468459464860254,0.1506776354747428,16261.667494156916,3861.9681279470783,3543.8794340930713,12778.761203936458,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.03722027756518092,0.005082974346367449,0.41283030239748575,0.15485006415949548,0.0,0.0,0.0,0.0,0.37285242050049855,0.17682826876993227,321.1966756014219,4156.271947513207,3668.860250323753,11363.515638577039,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.019851239963136806,0.006775207376634221,0.31483924423350557,0.17549177666832613,0.0,0.0,0.0,0.0,0.3013148442746982,0.19628113915020065,106348.99334825668,3951.065081988821,3741.699455879768,11662.032157374826,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,1.2914440885481268e-06,0.0417445026150769,0.7609529117470119,0.4286541699861685,0.0,0.0,0.0,0.0,0.010765231645012112,0.3853692625468307,1368.2280925285477,1877.3046245764913,4207.1580191702205,11015.451832899165,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,1.5088763618542147e-06,0.1999193401322516,0.9340078274446745,0.6109050873252703,0.0,0.0,0.0,0.0,0.008797799038617717,0.5697812184493316,85931.01972224517,2159.00641371823,5118.434795559041,10844.89143398791,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.0034142215075349965,0.0014760321268596707,0.13286238511280946,0.10185825410657741,0.0,0.0,0.0,0.0,0.15384627711250434,0.11609922541300806,39.06657383802988,3560.876940851187,3323.8148894122914,13364.275606860518,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.004147212826580111,0.0023936935734504743,0.14282300247366606,0.1178317843724655,0.0,0.0,0.0,0.0,0.1645760212329552,0.13637743514194398,39295.948359687885,3614.376075981182,3460.7754137724824,11565.469468528678,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.0635358087137976,0.03292786809244297,0.48167097768262324,0.3958493452188721,0.0,0.0,0.0,0.0,0.43135676534546247,0.3594663484195627,3344.9224407153597,4416.862414105972,4105.24726897036,10873.4648323841,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.006449085784280455,0.001970853940868192,0.1717969581091314,0.11092666821449557,0.0,0.0,0.0,0.0,0.19278900295647633,0.12780015323832,569.7938262841876,3729.159399863885,3405.4574653406835,7992.672652964073,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.0003970785507734044,12.406914417466592,0.6334587526112034,0.7208249692885113,0.0,0.0,0.0,0.0,0.012334841189574182,0.01124267209033191,1591.7729761244634,7343.952570167331,102272.462308881,1123.2084168885094,C-O White Dwarf,C-O White Dwarf
0.0,0.025989216927205256,0.009420840301238517,0.3601130672057413,0.2065638095518679,0.0,0.0,0.0,0.0,0.3329197967555561,0.22255321127701033,44.55793918200795,4020.740325318971,3815.7772586965925,10445.814848926535,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.006398115502132727,0.001953198431928494,0.1711777525166209,0.11062282517714943,0.0,0.0,0.0,0.0,0.19222617429400432,0.1274173067157906,41.76472444484884,3727.2137120027824,3402.905735361534,8050.645534370584,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,2.357236971404218e-06,9.781422891369946,0.6612850699550009,0.5682874579471296,0.0,0.0,0.0,0.0,0.011977658890707342,0.013215585245735094,299988.7118923906,2068.675534105461,88886.30361751647,8062.681083578642,C-O White Dwarf,C-O White Dwarf
0.0,6.4191739939070015e-06,0.02362825126368922,0.5660633691523851,0.3443711654517824,0.0,0.0,0.0,0.0,0.013246920290374583,0.3218543568282802,1150.3096422331319,2526.9105164644393,3993.05908475926,10985.478805914381,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.008937989596328917,0.00497057904477633,0.20085203715258362,0.15342348372147288,0.0,0.0,0.0,0.0,0.21800267012278982,0.1754224431207889,22.773617636261385,3805.016919412244,3662.998206883933,11682.525110399989,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,9.706183178294144e-06,716.3023996167817,0.25556605957400286,0.8230542727674279,0.0,0.0,0.0,0.0,0.01941641711804057,49.83325108107848,102.18771649244846,2314.488949966918,4234.401437930664,10704.157388887788,Helium White Dwarf,First Giant Branch
0.0,0.008360778710705712,0.0046450599682820014,0.19408086107088113,0.1492584800868235,0.0,0.0,0.0,0.0,0.2124446385257224,0.17125419925614854,594.8924816399842,3790.673088984084,3645.060609285138,12514.389303678809,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.007462390953972133,0.006960884597209999,0.18346929759955388,0.17755381921208485,0.0,0.0,0.0,0.0,0.2034497878542963,0.1982279584448263,12.251469952051314,3765.029785802713,3748.5317344005157,14006.999872203272,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,158.35529578893573,0.24968252703562324,1.9728375579615491,0.6700868311430289,0.0,0.0,0.0,0.0,17.28609837957732,0.6053636393151288,36.31137704007385,4929.889616994483,5249.481498038666,796.9713687403711,First Giant Branch,"Main Sequence, M<0.7 Msun"
0.0,2.8325804089131967e-06,9.704173579352155,0.6297951621168029,0.5637993772617023,0.0,0.0,0.0,0.0,0.012382623651609236,0.013278914491618532,225319.8955267931,2130.18225481366,88498.49586085654,8694.08532724137,C-O White Dwarf,C-O White Dwarf
0.0,6.425437867148869e-06,0.07128682469705655,0.5666157376026874,0.4953387895145553,0.0,0.0,0.0,0.0,0.013239129236042962,0.4442937560509776,2292.510343746508,2528.2703339195614,4479.141167947357,10908.997044800082,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.3141018262221445,0.196169413739199,0.6583813010398096,0.6083350283391028,0.0,0.0,0.0,0.0,0.6347972320942306,0.5672304222593617,130.3810200599731,5429.097494056328,5105.703649091899,11037.115555670769,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.6856088106296693,0.0636086922182419,0.7378316463141373,0.48161816129966395,0.0,0.0,0.0,0.0,0.7941990928343543,0.43146203572237524,76.20270108717924,5899.727350740091,4417.5895307313285,11045.678748328135,"Main Sequence, M>0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.04606206109360098,0.02521025970299839,0.4419110350791367,0.3551374203797559,0.0,0.0,0.0,0.0,0.3960974306535846,0.32940378613452126,20285.172670771957,4253.166324777402,4011.507182220213,10610.443206022928,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,1.488168869882361e-06,0.061211457652669145,0.6438427973123576,0.4770633917816361,0.0,0.0,0.0,0.0,0.012200391079340159,0.42719740944471385,308355.2298167539,1827.0638102633266,4397.151333843848,10976.958045152525,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.0033131168902398173,0.0033033337762855626,0.1314415599728582,0.13130394297102496,0.0,0.0,0.0,0.0,0.15226604691156667,0.15211179151836976,156747.4294945146,3552.509031577785,3551.683120975134,13654.700436807518,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.023800946000647177,0.010669382932289974,0.3453065386154127,0.22073814350590215,0.0,0.0,0.0,0.0,0.32264810508976677,0.23377513481973378,111.41082167295357,3995.411661302154,3840.724935925933,11466.922345699697,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.01599816718000737,0.015491642136590232,0.2785869732408586,0.2734002091397598,0.0,0.0,0.0,0.0,0.27608795077111004,0.27243416870465864,1832.2692512963283,3910.851887519643,3905.450283323051,12042.920028418908,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.006766227690240945,0.002530896189587422,0.17563552023391768,0.12003353100054046,0.0,0.0,0.0,0.0,0.19624400542698817,0.1389740447600058,213.44359141490585,3740.8129232571573,3476.39624139181,7646.829091646382,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.026151032923023385,0.00305622317023032,0.36114149792309197,0.12784196749470592,0.0,0.0,0.0,0.0,0.3336384737089167,0.1481370284193727,74761.83302277645,4022.6448044398094,3529.7340886739667,10379.061534238885,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.004156271295643541,0.0019301617440387283,0.14294292494208025,0.11018882751208023,0.0,0.0,0.0,0.0,0.1647016356254095,0.12690523254676123,117606.19061844534,3614.9688006462743,3399.6655841937763,11546.073858011983,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.19477254255601545,0.01986764245614734,0.6078071464796863,0.3152975038504555,0.0,0.0,0.0,0.0,0.5662868177745529,0.3014844448185578,683.5682024489172,5100.834641810936,3950.769266529038,10946.644162733946,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.024237722314456752,0.022637503137638754,0.34840164054653805,0.3371472369697491,0.0,0.0,0.0,0.0,0.32478469415494815,0.31682403177446566,4810.3810963728465,4000.3934883528364,3981.7648663872087,11243.731567722047,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.8702670436695927,0.004528619366732956,0.7609247645908521,0.1478127051709226,0.0,0.0,0.0,0.0,0.8608023787707483,0.16973882886833846,2418.6049987161778,6015.04585711737,3638.1314927467265,10962.850945817101,"Main Sequence, M>0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,1.284393346457535e-06,0.01830435622781635,0.704877216285431,0.30140773786150404,0.0,0.0,0.0,0.0,0.01143609483682792,0.2918240407764464,322262.7075349513,1818.9182279943864,3934.1926162500895,10883.262634601197,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.008715733805281246,0.008224109595967026,0.1982483958274355,0.19253635165498106,0.0,0.0,0.0,0.0,0.2158811577304006,0.21111907340722386,3.1378511450123923,3799.672430142716,3786.919072644829,11992.378626652495,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.18167804900493928,0.012580335651681117,0.5999734569232653,0.242318042937666,0.0,0.0,0.0,0.0,0.5570630915414073,0.24997772031201765,17.75054424041381,5054.182961688258,3870.3473490580723,11061.829098951028,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.04847214711848022,0.018144512152446383,0.4478712488519948,0.29977397242891624,0.0,0.0,0.0,0.0,0.4015641657192284,0.29075810103079086,2148.1441968992435,4278.318637369304,3932.7645781784317,11263.226553033797,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,1.6025027939936914e-06,0.006754030950813496,0.6341497939044907,0.17527803335012535,0.0,0.0,0.0,0.0,0.012325848897813909,0.19606259688514818,3173.25579176204,1851.6922830415385,3740.8554225214393,11025.786661493805,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.07987697036318182,0.010989591302482237,0.5089697261613392,0.2245020971766401,0.0,0.0,0.0,0.0,0.45718224916031436,0.23659945585094533,16.095333699196186,4542.9531033184985,3846.059973783905,10646.04742169703,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.013860658522048121,0.0069026885292629275,0.2564734080601117,0.1770724586389981,0.0,0.0,0.0,0.0,0.26021910364375384,0.19765726078630033,5.618989747283942,3886.457431915563,3746.068551884519,10698.907153291111,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.05681261649316401,0.027267646486854615,0.4680656404196919,0.3674312305856136,0.0,0.0,0.0,0.0,0.41896746626223735,0.338350571741062,18.72447881305992,4358.113987135988,4036.5096390019594,10889.739616706207,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.37113400079395803,0.2753044190304125,0.6756494627896835,0.6444717156430112,0.0,0.0,0.0,0.0,0.663132379750111,0.6143212083337551,196802.46193124773,5538.091235945361,5339.899442137438,11051.921720644164,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.025783007008806508,0.02181507569446355,0.35878984594773927,0.3313187091633976,0.0,0.0,0.0,0.0,0.3319962117133954,0.3125584307873027,150501.0102965777,4018.318576489854,3971.9256432639354,10532.45924294914,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.016598610916471232,0.008243297336626952,0.2847958757594924,0.19280240537875823,0.0,0.0,0.0,0.0,0.2803597657113543,0.21131694068457416,6.405006500302368,3916.856218021814,3787.3515706530666,11507.480798453049,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,1.649945315777136e-06,0.02013416610497077,1.0402240488464274,0.3176492115918762,0.0,0.0,0.0,0.0,0.007602310954324338,0.3030785650350301,205.60283353795526,2375.0464647300796,3953.5145196525104,10752.118007211926,C-O White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.7121358506936758,0.25804339173304525,0.7418395823988518,0.6377979209357681,0.0,0.0,0.0,0.0,0.8038852423022895,0.6049945284137029,656.5445013507936,5919.993392172157,5294.500570886675,10999.003514337697,"Main Sequence, M>0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.01616725150462381,0.012930549649284454,0.28034819851476644,0.2460228613414913,0.0,0.0,0.0,0.0,0.27730199899378316,0.252779471209455,43029.98440408346,3912.5516699048803,3875.3495706006997,11887.559217581813,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.06636219139454293,0.002345465350689621,0.48629565402337227,0.11706884297869785,0.0,0.0,0.0,0.0,0.43615527607436,0.13544876843723544,39924.80713846097,4440.55396175928,3454.993722322901,11389.219755991011,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.009878665429321172,0.005515823927507095,0.21182874875172342,0.1602773556282488,0.0,0.0,0.0,0.0,0.22674836210046603,0.1820937120842336,16579.838267538056,3825.4279567930894,3690.0534886021874,10498.599749423589,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.017829679672970035,0.01617505041421089,0.2970998641170452,0.2808673733289614,0.0,0.0,0.0,0.0,0.2887706046309712,0.27746289512016903,2931.1347579056237,3929.0443550322343,3911.888714682217,10539.891167835907,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.009739229924081258,0.001904347014292313,0.2102057579751691,0.10975065232342816,0.0,0.0,0.0,0.0,0.22547435448191125,0.12633992508730413,210.61047598053275,3822.61109581305,3395.812888509273,10662.13061153166,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.011212933939475868,0.009131903192181774,0.22728781472649792,0.203370551440048,0.0,0.0,0.0,0.0,0.2385902435956317,0.21989483883896305,1609.8411087648658,3849.2933826891826,3808.994487668806,9110.803411156743,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.007369516990161195,0.0056688413627868596,0.18236592378767125,0.16199798257355474,0.0,0.0,0.0,0.0,0.20249290246033078,0.18386375674481936,4.5264045582812225,3762.1178067090323,3697.456290898237,14177.260388218623,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.004007078111951916,0.001490297392282045,0.14095901700281696,0.10214779516368064,0.0,0.0,0.0,0.0,0.16261296538386633,0.11647191364651406,2.2461237080755048,3605.0135781340837,3326.4819203672514,11873.329366106995,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.050749724147625165,0.0114700794280562,0.45406446942448425,0.22991160232152752,0.0,0.0,0.0,0.0,0.40661274155323196,0.24072241431944114,11104.702860773683,4300.762569081929,3853.992619081627,10854.121444639006,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.026002772276034262,0.020101954394418295,0.36019955196446496,0.31751901385374015,0.0,0.0,0.0,0.0,0.33298020420523755,0.3029214823949412,517.5730927047017,4020.899728640207,3952.9568314546523,10440.181592013938,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,3.718784473856363e-06,0.17988684115576736,0.1571944698805492,0.6019630100403967,0.0,0.0,0.0,0.0,0.023426341662239916,0.5560057420622,25.057226292453773,1657.7748751752072,5046.470606786038,10852.913398306304,Helium White Dwarf,"Main Sequence, M<0.7 Msun"
0.0,0.0027854136062290496,0.00241798668223032,0.12378165713687614,0.11816348676188318,0.0,0.0,0.0,0.0,0.14351914819264985,0.13682899797216455,4.033917404511676,3503.846215411609,3463.7930809885415,15396.542811096739,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.007191907649540399,0.005908168187843641,0.18025188400675582,0.16490289890178145,0.0,0.0,0.0,0.0,0.2006474609776883,0.18663508533267503,553.1234006770775,3756.3991082666125,3708.037393850171,14512.221386853256,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.1184044899075177,0.06810182362612477,0.5533662581460606,0.48999154748295454,0.0,0.0,0.0,0.0,0.5031671936551064,0.43913613117348216,6.161688415883358,4778.190071601647,4454.178704383853,10852.565350626768,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.040591153170981234,0.014498354142070359,0.4252877164042838,0.26338375209223086,0.0,0.0,0.0,0.0,0.38237966060213624,0.2651387266193807,1170.2677247815016,4194.092390632014,3893.7730093185723,10546.668983744867,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.40948243118164157,0.14154139496237256,0.6864979011755848,0.5730851943143767,0.0,0.0,0.0,0.0,0.6805714283085375,0.5251087417806475,51.74976454568677,5602.727490762195,4890.7310542928435,10891.16469802631,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.009623649781492914,0.00862898034289235,0.20885939586832825,0.1973570571572357,0.0,0.0,0.0,0.0,0.2244126493527871,0.21507589746368677,5.5284595441808255,3820.2239551400885,3797.2705013358336,10800.667094256893,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.009454590458845877,0.004534285001620901,0.20688834586196508,0.14788430457472077,0.0,0.0,0.0,0.0,0.2228502217980801,0.16981328530289938,192.36785550886864,3816.644261838191,3638.4709261345197,11008.341341492065,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.016699400173784507,0.013868966223306805,0.28582535712184287,0.2563852486093311,0.0,0.0,0.0,0.0,0.28106601078710447,0.26024067152845776,113680.33274764771,3917.8570925290733,3886.878584431969,11421.923276773668,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.011502489240569711,0.010384245840973277,0.2306235350580653,0.2178557551341558,0.0,0.0,0.0,0.0,0.2410825915892183,0.23134500126951119,2903.2695969335455,3853.8301559350475,3834.7867472155604,8846.953965416076,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.020683125803372247,0.019511555596874404,0.3220443941032448,0.3121511284588886,0.0,0.0,0.0,0.0,0.3062176363070074,0.29933150455041846,5680.495273041036,3959.7382699991085,3947.06517045207,11113.845883178565,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.028810725877647575,0.00837668565151017,0.3758391790792599,0.1943972692666769,0.0,0.0,0.0,0.0,0.3445589645776965,0.21262949551570529,13.316811293855126,4055.405732814394,3790.825886643188,11057.311281629234,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
0.0,0.008362007715385165,0.002678240491622417,0.19409531224795024,0.12221702893444342,0.0,0.0,0.0,0.0,0.2124566441025068,0.14163619277968828,3.223100491301371,3790.705277354208,3492.631835495241,12512.52122066772,"Main Sequence, M<0.7 Msun","Main Sequence, M<0.7 Msun"
